,AddressID,StopId,Latitude,Longitude,Altitude
161,161.0,,45.340953,7.3821647,
162,162.0,,45.3410086,7.3831392,
163,163.0,,45.3417121,7.3818852,
164,164.0,,45.3462226,7.3750486,
165,165.0,,45.3416232,7.3825146,
166,166.0,,45.343287,7.3808172,
167,167.0,,45.3404219,7.3846519,
168,168.0,,45.3405936,7.3839446,
169,169.0,,45.3409651,7.3835872,
170,170.0,,45.3382981,7.3869307,
171,171.0,,45.338823,7.3872109,
172,172.0,,45.3400038,7.3857165,
173,173.0,,45.3365133,7.3871803,
174,174.0,,45.3339537,7.3913543,
175,175.0,,45.3424211,7.3813221,
176,176.0,,45.3906779,7.9646981,
177,177.0,,45.3914565,7.9634543,
178,178.0,,45.3919603,7.9604115,
179,179.0,,45.5886124,7.8623407,
180,180.0,,45.5851952,7.8116453,
181,181.0,,45.5851896,7.810713,
182,182.0,,45.5820437,7.8091017,
183,183.0,,45.5779936,7.8117605,
184,184.0,,45.5782304,7.8110772,
185,185.0,,45.5848129,7.8051623,
186,186.0,,45.5689628,7.8130004,
187,187.0,,45.5690523,7.8126627,
188,188.0,,45.5839747,7.8067739,
189,189.0,,45.5841156,7.8060354,
190,190.0,,45.5848424,7.8047331,
191,191.0,,45.5856477,7.8045963,
192,192.0,,45.5857026,7.8055465,
193,193.0,,45.5860739,7.8022414,
194,194.0,,45.5835821,7.8076192,
195,195.0,,45.5804955,7.8062104,
196,196.0,,45.581377,7.8082913,
197,197.0,,45.5815691,7.808266,
198,198.0,,45.581616,7.8079309,
199,199.0,,45.5816912,7.8082053,
200,200.0,,45.584954,7.8098704,
201,201.0,,45.5834078,7.8072236,
202,202.0,,45.5850634,7.8140873,
203,203.0,,45.5837277,7.8112285,
204,204.0,,45.5838426,7.8106275,
205,205.0,,45.5845821,7.8121016,
206,206.0,,45.5849183,7.8120199,
207,207.0,,45.5845681,7.8141627,
208,208.0,,45.5846606,7.8074707,
209,209.0,,45.5848956,7.8139852,
210,210.0,,45.585309,7.8116228,
211,211.0,,45.582451,7.8118528,
212,212.0,,45.5829843,7.811463,
213,213.0,,45.5828778,7.8133228,
214,214.0,,45.5816109,7.8146838,
215,215.0,,45.5823929,7.8152102,
216,216.0,,45.5839262,7.8179703,
217,217.0,,45.5688207,7.8155819,
218,218.0,,44.9089227,7.6766036,
219,219.0,,44.847348,7.7275431,
220,220.0,,45.3120981,7.3900046,
221,221.0,,45.3131238,7.3896439,
222,222.0,,45.3143046,7.3895555,
223,223.0,,45.3137241,7.3885943,
224,224.0,,45.3132191,7.386952,
225,225.0,,45.308277,7.3928206,
226,226.0,,45.3136746,7.3901403,
227,227.0,,45.3222084,7.3538206,
228,228.0,,45.3187722,7.3717807,
229,229.0,,45.3251529,7.3965701,
230,230.0,,45.3160796,7.3895233,
231,231.0,,45.4633716,7.1319111,
232,232.0,,45.4637034,7.1366666,
233,233.0,,45.4493799,7.1988324,
234,234.0,,45.4315146,7.2383004,
235,235.0,,45.4317658,7.2333801,
236,236.0,,45.431898,7.2350333,
237,237.0,,45.4323869,7.2366497,
238,238.0,,45.4339813,7.2280803,
239,239.0,,45.4357433,7.2222457,
240,240.0,,45.4403529,7.2082314,
241,241.0,,45.4404743,7.2106226,
242,242.0,,45.4424066,7.2089883,
243,243.0,,45.4448908,7.2048963,
244,244.0,,45.4312879,7.2510743,
245,245.0,,45.4322283,7.253237,
246,246.0,,45.4331355,7.2564231,
247,247.0,,45.4341565,7.2568536,
248,248.0,,45.4491973,7.2001907,
249,249.0,,45.4569002,7.1713487,
250,250.0,,45.4739325,7.1490446,
251,251.0,,44.9463487,6.7969142,
252,252.0,,44.9450088,6.7977131,
253,253.0,,45.3682659,7.3484839,
254,254.0,,45.3693571,7.3394797,
255,255.0,,45.3655795,7.3443654,
256,256.0,,45.361405,7.3513172,
257,257.0,,45.3629129,7.3442401,
258,258.0,,45.363032,7.3444548,
259,259.0,,45.3633622,7.3447454,
260,260.0,,45.3634604,7.3402107,
261,261.0,,45.3636555,7.3411645,
262,262.0,,45.3637674,7.3399511,
263,263.0,,45.3665073,7.3224642,
264,264.0,,45.3656308,7.3334343,
265,265.0,,45.3658945,7.3365232,
266,266.0,,45.3651492,7.339438,
267,267.0,,45.0092741,7.8216744,
268,268.0,,45.0108433,7.8171475,
269,269.0,,45.0157999,7.817405,
270,270.0,,45.0135458,7.8213063,
271,271.0,,45.0145242,7.8232053,
272,272.0,,45.0157244,7.8338793,
273,273.0,,45.0071913,7.8288153,
274,274.0,,45.0105895,7.8193095,
275,275.0,,45.0097661,7.823753,
276,276.0,,45.0088129,7.8233148,
