,AddressID,StopId,Latitude,Longitude,Altitude
0,,,45.85840752653271,10.920257215566066,0.0
1,,,45.85840752653271,10.920257215566066,0.0
2,,,45.87192755183169,10.908650541352293,0.0
3,,,45.876605984900706,10.86092239053244,0.0
4,,,45.87651742234121,10.858356154509766,0.0
5,,,45.87355940032839,10.907104043999572,0.0
6,,,45.87363944805063,10.907025111378575,0.0
7,,,45.87304453063786,10.868477269613015,0.0
8,,,45.87371213535308,10.86811132977378,0.0
9,,,45.89663770385739,10.851298348298585,0.0
10,,,45.896739650256876,10.851262380451214,0.0
11,,,45.852408305139974,10.967153412944947,0.0
12,,,45.852290579812035,10.960439377242043,0.0
13,,,45.886337875387696,10.852473521709982,0.0
14,,,45.886333260317656,10.852587436500476,0.0
15,,,45.89835793837459,10.8531664436597,0.0
16,,,45.89905921695744,10.851856726459493,0.0
17,,,45.89427647068697,10.85172038059873,0.0
18,,,45.89461256813489,10.851882922525984,0.0
19,,,45.85550111888244,10.930515538517698,0.0
20,,,45.85558363877037,10.9302505488513,0.0
21,,,45.896739650256876,10.851262380451214,0.0
22,,,45.89681760037287,10.85114713196819,0.0
23,,,45.8540869334023,10.9374380621427,0.0
24,,,45.85407115482209,10.937265132871287,0.0
25,,,45.852290579812035,10.960439377242043,0.0
26,,,45.85230175568772,10.95994747896578,0.0
27,,,45.853838904861675,10.973190278720661,0.0
28,,,45.85250863669385,10.97006818824777,0.0
29,,,45.87676403674087,10.862951177861415,0.0
30,,,45.87676146280169,10.862780341627836,0.0
31,,,45.87459836028692,10.86712394194661,0.0
32,,,45.87481969026281,10.867046321455586,0.0
33,,,45.87445318861678,10.871872362800422,0.0
34,,,45.874731982349154,10.872555508347817,0.0
35,,,45.852792890279765,10.9540556366691,0.0
36,,,45.85287818832776,10.95385759072431,0.0
37,,,45.876649973852594,10.90273669385566,0.0
38,,,45.87712721361523,10.901855227095224,0.0
39,,,45.89222956889274,10.852596765362845,0.0
40,,,45.892633727161645,10.85240022786797,0.0
41,,,45.904167641748955,10.84348089451699,0.0
42,,,45.90421739100423,10.843404646653228,0.0
43,,,45.89964248341628,10.850472965426139,0.0
44,,,45.89969382679088,10.850206734769587,0.0
45,,,45.88344515824773,10.848639058156913,0.0
46,,,45.883726389971585,10.849550158135447,0.0
47,,,45.85483133016446,10.932111711752881,0.0
48,,,45.854815933530695,10.931997675560721,0.0
49,,,45.85230175568772,10.95994747896578,0.0
50,,,45.85230757417095,10.95961176404248,0.0
51,,,45.90421739100423,10.843404646653228,0.0
52,,,45.90431421314792,10.843413763539978,0.0
53,,,45.9058559498039,10.841835451608683,0.0
54,,,45.9065852522441,10.841226470984855,0.0
55,,,45.8748389577316,10.872829663215974,0.0
56,,,45.874731982349154,10.872555508347817,0.0
57,,,45.85610017014563,10.927870934586027,0.0
58,,,45.85619830543969,10.927469190705455,0.0
59,,,45.88772493687747,10.853430590655417,0.0
60,,,45.888454946681584,10.853760388788954,0.0
61,,,45.89969382679088,10.850206734769587,0.0
62,,,45.89973051351254,10.850150211662493,0.0
63,,,45.853838904861675,10.973190278720661,0.0
64,,,45.85250863669385,10.97006818824777,0.0
65,,,45.85250863669385,10.97006818824777,0.0
66,,,45.852408305139974,10.967153412944947,0.0
67,,,45.87473574376646,10.872772155039495,0.0
68,,,45.87481094355314,10.87295243981665,0.0
69,,,45.85490610867798,10.932458803138509,0.0
70,,,45.85483133016446,10.932111711752881,0.0
71,,,46.218565187972054,11.10139235459594,0.0
72,,,46.21855380120809,11.101406969671856,0.0
73,,,45.874035786714565,10.906468075274384,0.0
74,,,45.87518923047346,10.905382433333358,0.0
75,,,45.89681760037287,10.85114713196819,0.0
76,,,45.899407397211135,10.850567764844953,0.0
77,,,45.85493449962476,10.93150417331726,0.0
78,,,45.85525664124577,10.93102545529058,0.0
79,,,45.85287818832776,10.95385759072431,0.0
80,,,45.853384186792624,10.952964800295998,0.0
81,,,46.40081357344577,11.130275710788318,0.0
82,,,46.40084870577892,11.130719824529969,0.0
83,,,45.88772493687747,10.853430590655417,0.0
84,,,45.887807136770114,10.854668555973536,0.0
85,,,45.876649973852594,10.90273669385566,0.0
86,,,45.876354724027145,10.902303790233237,0.0
87,,,45.87518923047346,10.905382433333358,0.0
88,,,45.87523605219852,10.90525825853054,0.0
89,,,45.85542571656017,10.930830290462602,0.0
