,AddressID,StopId,Latitude,Longitude,Altitude
10,10.0,,45.85890655068744,10.919726334444892,0.0
11,11.0,,45.867076341581146,10.914713757481929,0.0
12,12.0,,45.856050141804175,10.927840254823215,0.0
13,13.0,,45.87664474765961,10.902783039329481,0.0
14,14.0,,45.85254202963748,10.955434344051078,0.0
15,15.0,,45.85533742093256,10.931028461275996,0.0
16,16.0,,45.85179484963904,10.994500658404215,0.0
17,17.0,,45.8537115,10.9878017,0.0
18,18.0,,45.8527646,10.985121567553193,0.0
19,19.0,,45.85619532017051,10.92716105405627,0.0
20,20.0,,45.87260909517551,10.90944077065207,0.0
21,21.0,,45.8542429,10.935051759322036,0.0
22,22.0,,45.853884311891925,10.94312104524706,0.0
23,23.0,,45.87450905,10.868143997725715,0.0
24,24.0,,45.88907744707638,10.674547434403241,0.0
25,25.0,,45.872288706547394,10.658078064395202,0.0
26,26.0,,45.8817551,10.6686265,0.0
27,27.0,,45.8826436,10.7315335,0.0
28,28.0,,45.88975660849484,10.726013300578979,0.0
29,29.0,,45.8860814,10.7310082,0.0
30,30.0,,45.892027330267446,10.704444761898218,0.0
31,31.0,,45.893805933264574,10.71635907146098,0.0
32,32.0,,45.89263859747616,10.684040261606214,0.0
33,33.0,,45.87560747708807,10.6611345708192,0.0
34,34.0,,46.4199955,11.1347148,0.0
35,35.0,,46.27771277187931,11.064821977599097,0.0
36,36.0,,46.3829895,10.9793637,0.0
37,37.0,,46.3761525,10.9692644,0.0
38,38.0,,46.30971649902331,10.740906442720432,0.0
39,39.0,,46.33457455627844,10.704502964020637,0.0
40,40.0,,46.33788456044384,10.90125736300443,0.0
41,41.0,,46.332492654921325,10.892486233175367,0.0
42,42.0,,46.3325668,10.8895945,0.0
43,43.0,,46.34974173295512,10.694292752127181,0.0
44,44.0,,46.32087804906337,10.839026860602475,0.0
45,45.0,,46.323137636960894,10.861177687430146,0.0
46,46.0,,46.31404777491193,10.807469213065618,0.0
47,47.0,,46.31402355,10.79493167429006,0.0
48,48.0,,46.3437313,10.9072689,0.0
49,49.0,,46.3192916,10.8174114,0.0
50,50.0,,46.3613593,10.9439265,0.0
51,51.0,,46.3238699,10.7161674,0.0
52,52.0,,46.3926599,10.9992495,0.0
53,53.0,,46.328025594424005,10.868125113623652,0.0
54,54.0,,46.3875221,10.9887391,0.0
55,55.0,,46.3179456,10.8269754,0.0
56,56.0,,46.329864029289055,10.880197427677743,0.0
57,57.0,,46.35575780399857,10.92396734416368,0.0
58,58.0,,46.349088300000005,10.91628670839238,0.0
59,59.0,,46.31039292349236,10.771680410103295,0.0
60,60.0,,46.3075239,10.7482806,0.0
61,61.0,,46.37048019013524,10.960842246032387,0.0
62,62.0,,46.3660817,10.9528253,0.0
63,63.0,,46.32375805893266,10.850989770880373,0.0
64,64.0,,46.31852899579606,10.723549117670702,0.0
65,65.0,,46.31980715,10.7182085,0.0
66,66.0,,46.39293932803206,11.013263706736929,0.0
67,67.0,,46.3432274,10.7008892,0.0
68,68.0,,46.3098266,10.7637421,0.0
69,69.0,,46.3106928,10.7590592,0.0
70,70.0,,45.8865798,10.8825619,0.0
71,71.0,,45.89421000050038,10.882797763611498,0.0
72,72.0,,45.895891,10.880878118587493,0.0
73,73.0,,45.89729407342293,10.880562545184926,0.0
74,74.0,,45.90137210403687,10.880299592566834,0.0
75,75.0,,45.967834516522686,10.924233705151684,0.0
76,76.0,,45.9097006,10.881350417559341,0.0
77,77.0,,46.02171363904299,10.949126641338758,0.0
78,78.0,,46.03027286224065,10.94883050166792,0.0
79,79.0,,45.92283225,10.8914838,0.0
80,80.0,,45.9386143659091,10.899919916030445,0.0
81,81.0,,45.8796675,10.878029,0.0
82,82.0,,45.94709664415777,10.902487070394924,0.0
83,83.0,,45.93130196557039,10.89411841613566,0.0
84,84.0,,46.03857158313405,10.946736931973645,0.0
85,85.0,,46.04633737660132,10.948697154917882,0.0
86,86.0,,45.8230477394647,10.551703620855871,0.0
87,87.0,,45.88630026002853,10.59903571807734,0.0
88,88.0,,45.877796296215735,10.594327655093524,0.0
89,89.0,,45.890450111642274,10.60501232006216,0.0
90,90.0,,45.828064978287145,10.556254643648296,0.0
91,91.0,,45.91387630896943,10.623754505350133,0.0
92,92.0,,45.92109821569191,10.627635706674786,0.0
93,93.0,,45.81003010566374,10.536727169062173,0.0
94,94.0,,45.81636841651711,10.544966701146002,0.0
95,95.0,,45.9101989,10.6167868,0.0
96,96.0,,45.83186554770268,10.55216275259732,0.0
97,97.0,,45.840551182498764,10.554785135501353,0.0
98,98.0,,45.8480144570803,10.559998839628278,0.0
99,99.0,,45.867816182818494,10.581825862674462,0.0
100,100.0,,45.874321049950616,10.588355771619593,0.0
101,101.0,,45.927962050000005,10.635740700000005,0.0
102,102.0,,45.84340529168978,10.570266282333948,0.0
103,103.0,,45.84232165024172,10.584017212049089,0.0
104,104.0,,45.81990245209067,10.550480757290153,0.0
105,105.0,,45.89831013158972,10.608558874083554,0.0
106,106.0,,45.85416519217848,10.568838441505024,0.0
107,107.0,,45.8615523,10.5739367,0.0
108,108.0,,45.83570317981373,10.563542628033153,0.0
109,109.0,,45.88553091550639,11.016903164854499,0.0
110,110.0,,46.20861024072433,11.103824352735316,0.0
111,111.0,,46.2308865889887,11.176167552540312,0.0
112,112.0,,45.87075426238422,11.013157735569704,0.0
113,113.0,,45.986782861174724,11.11516762880124,0.0
114,114.0,,45.97871540918988,11.11011301153095,0.0
115,115.0,,45.9704481,11.109154025799086,0.0
116,116.0,,45.86617225600981,11.003245922469354,0.0
